pdco	891024
amrc	1488139
rusha	1012019
itgr	1114483
erj	1355444
dy	67215
usm	821130
pipr	1230245
ftai	1590364
ggal	1114700
vzio	1835591
iova	1425205
mgee	1161728
mdrx	1124804
kind	1846069
vc	1111335
simo	1329394
mpln	1793229
edu	1372920
exai	1865408
ai	1577526
yelp	1345016
lob	1462120
nuva	1142596
pvg	1508844
enic	1659939
fa	1210677
hth	1265131
vrrm	1682745
cvco	278166
rxt	1810019
prmw	884713
msge	1795250
cstm	1563411
apam	1517302
bros	1866581
gkos	1192448
dbc	1328237
rcii	933036
lila	1712184
abr	1253986
esba	1553079
psfe	1833835
epay	1073349
mog-a	67887
olo	1431695
vorb	1843388
go	1771515
ngvt	1653477
brc	746598
eaf	931148
veon	1468091
sage	1597553
prva	1759655
cgau	1854640
cnne	1704720
itri	780571
fold	1178879
utf	1275617
sho	1295810
bsm	1621434
ottr	1466593
apgt	1353538
zip	1617553
nhi	877860
bdc	913142
banf	760498
nus	1021561
tph	1561680
hlio	1024795
pacb	1299130
sanm	897723
nvro	1444380
ebs	1367644
axnx	1603756
cvet	1752836
boot	1610250
nvta	1501134
rig	1451505
kai	886346
impjy	1437538
rlj	1511337
fbc	1033012
wfrd	1603923
scl	94049
fmbi	702325
frog	1800667
bhg	1671284
hmy	1023514
pax	1825570
mntv	1739936
ffbc	708955
semr	1831840
auph	1600620
ddd	910638
ibrx	1326110
teo	932470
unfi	1020859
cmtg	1666291
cdev	1658566
ahco	1725255
dada	1793862
tds	1051512
lpro	1806201
vctr	1570827
bmez	1785971
frme	712534
clbk	1723596
fibk	860413
bstz	1768666
dh	1861795
dnut	1857154
gcp	1644440
negg	1474627
pbf	1534504
ailih	18654
sgfy	1828182
cnr	883902
agti	1749704
wsbc	203596
zntl	1725160
wafd	936528
btegf	1279495
mtx	891014
bvn	1013131
tbk	1539638
cort	1088856
spxc	88205
stfc	874977
lmdx	1685428
b	9984
olk	1835539
cpk	19745
hmhc	1580156
cent	887733
pagp	1581990
cdna	1217234
gogl	1029145
door	893691
adv	1776661
bdn	790816
avdx	1858257
embk	1827980
evcm	1853145
blnd	1855747
wbx	1866501
enr	1632790
arvl	1835059
fss	277509
wgo	107687
ntct	1078075
manu	1549107
anf	1018840
zgn	1877787
cdlx	1666071
iosp	1054905
pack	1712463
tr	98677
napa	1835256
yumm	1073748
zh	1835724
wire	850460
tse	1519061
lbrt	1694028
fhld	1386044
zeta	1851003
orryy	1641431
cvi	1376139
roic	1407623
nmih	1547903
vnom	1602065
rlay	1812364
laur	912766
ng	1173420
bigc	1626450
atgsy	1437541
gdv	1260729
aaww	1135185
plxs	785786
med	910329
odp	800240
sbgi	912752
gms	1600438
ptxky	1545057
ttgt	1293282
kos	1509991
nxe	1698535
uctt	1275014
xmtr	1657573
envx	1828318
onem	1404123
nzf	1137887
sats	1415404
spce	1706946
btu	1064728
arcb	894405
psmt	1041803
sasr	824410
banr	946673
adpt	1478320
hrmy	1802665
vlrs	1520504
kymr	1815442
sbcf	730708
acls	1113232
ety	1340736
htlf	920112
www	110471
prk	805676
vtkly	913744
evh	1628908
npo	1164863
oi	812074
riot	1167419
vmeo	1837686
rqi	1157842
aat	1500217
vsto	1616318
gnw	1276520
aca	1739445
md	893949
you	1856314
vcyt	1384101
prg	1808834
bowl	1840572
fbk	1649749
ktos	1069258
utg	1263994
utz	1739566
opk	944809
gtn	43196
hhr	1721181
pdm	1042776
hbm	1322422
jeld	1674335
itcb	1276671
flgt	1674930
law	1625641
calm	16160
ccxi	1340652
mygn	899923
me	1804591
tal	1499620
ccs	1576940
exfy	1476840
swi	1739942
momo	1610601
cake	887596
step	1796022
xhr	1616000
mnr	67625
lkfn	721994
rcus	1724521
ue	1611547
bur	1714174
gsbd	1572694
htgc	1280784
ostk	1130713
evt	1253327
cnk	1385280
bbln	1866390
lpsn	1102993
hope	1128361
swim	1833197
drh	1298946
hep	1283140
nabl	1834488
evri	1318568
sava	1069530
prm	1880319
rnst	715072
eurn	1604481
atsg	894081
iba	1044896
idcc	1405495
cubi	1488813
trmk	36146
nuv	812801
rely	1782170
rlgy	1398987
rxrx	1601830
ecpg	1084961
dac	1369241
or	1627272
zuo	1423774
tdcx	1803112
delky	1361371
wre	104894
mfgp	1359711
ster	1645070
crlbf	1832928
lgnd	886163
bchpy	1887388
nktr	906709
bgs	1278027
kn	1587523
sah	1043509
adx	2230
scgey	1449267
mwa	1350593
fcpt	1650132
ctkb	1831915
nxrt	1620393
blmn	1546417
bcat	1809541
nac	1074952
maxr	1121142
cbz	944148
skin	1818093
gbt	1629137
bpiry	1437441
csgs	1005757
epc	1096752
praa	1185348
verx	1806837
evbg	1437352
crsr	1743759
bpmp	1708301
mvst	1760689
prgs	876167
jack	807882
ths	1320695
xncr	1326732
baly	1747079
pgre	1605607
jks	1481513
bcnay	1445168
sdgr	1490978
hpk	1792849
himx	1342338
vbtx	1501570
vrts	883237
smci	1375365
ako-a	925261
nova	1772695
egbn	1050441
sjw	766829
play	1525769
eqx	1756607
lnth	1521036
tgh	1413159
ctre	1590717
sbh	1368458
ctos	1709682
asz	1839191
mfa	1055160
mttr	1819394
ntb	1653242
int	789460
ptve	1527508
kc	1795589
crto	1576427
cint	1868995
efsc	1025835
aagh	1098009
slcjy	1523541
lfg	1823766
regi	1463258
nog	1104485
bke	885245
cyrx	1124524
dkl	1552797
hlmn	1822492
frg	1528930
vtscy	1880866
cyxt	1794905
stc	94344
ns	1110805
noah	1499543
eat	703351
crs	17843
mmi	1578732
nex	1688476
imab	1778016
mcg	1846510
ivt	1307748
pfs	1178970
bdj	1332283
mgrc	752714
ssp	832428
ego	918608
amcx	1514991
cd	1807192
udmy	1607939
hni	48287
comm	1517228
gab	794685
jps	1176433
ese	866706
two	1465740
foe	35214
ptra	1820630
valn	1836564
cmp	1227654
cswi	1624794
arhs	1875444
nwbi	1471265
dcbo	1829959
lmnd	1691421
rily	1464790
fhtf	1764443
rvt	804116
azul	1432364
irwd	1446847
slgc	1837412
ceqp	1136352
star	1095651
dea	1622194
ari	1467760
crk	23194
gdot	1386278
isee	1410939
mir	1809987
pi	1114995
pty	1190935
skt	899715
akr	899629
om	1484612
mgni	1595974
arch	1037676
amk	1591587
btt	1528437
lc	1409970
cyh	1108109
cmpr	1262976
vgr	59440
irbt	1159167
xpel	1767258
cash	907471
mgpi	835011
arlp	1086600
gsat	1366868
xper	1803696
tslx	1508655
taro	906338
pdi	1510599
tptx	1595893
usna	896264
fubo	1484769
tvtx	1438533
cmre	1503584
sklz	1801661
mtrn	1104657
agio	1439222
fcel	886128
infn	1138639
gcmg	1819796
bird	1653909
icfi	1362004
res	742278
crnc	1768267
pdo	1798618
nstg	1401708
arqq	1859690
usa	799195
msex	66004
xpro	1575828
nbtb	790359
smrt	1837014
hmn	850141
ping	1679826
cenx	949157
kahc	1843212
cvii	1828248
mtor	1113256
payo	1845815
rxdx	1718852
forty	1045986
clm	814083
mei	65270
adldy	1641427
wow	1701051
dfh	1825088
dao	1781753
ssys	1517396
nvee	1532961
csiq	1375877
prta	1559053
spns	885740
vcel	887359
eght	1023731
ypf	904851
wmk	105418
alg	897077
tbla	1840502
codi	1345126
phr	1412408
acva	1637873
alex	1545654
bamr	1837429
enva	1529864
rock	912562
tbbk	1295401
snbr	827187
imkta	50493
slvm	1856485
patk	76605
glng	1207179
sncy	1743907
etv	1322436
krys	1711279
ty	99614
gva	861459
skyw	793733
kro	1257640
sfix	1576942
rpay	1720592
supn	1356576
gpre	1309402
fbnc	811589
usac	1522727
domo	1505952
wabc	311094
eqrx	1843762
bbby	886158
rvmd	1628171
cco	1334978
lev	1834974
esrt	1541401
hcc	1691303
xene	1582313
kalu	811596
fcf	712537
stem	1758766
acmr	1680062
extr	1078271
etg	1270523
hcat	1636422
bgcp	1094831
lzb	57131
gdev	1848739
pmt	1464423
pl	1836833
shyf	743238
prlb	1443669
dsl	1566388
myrg	700923
ne	1458891
buse	314489
amr	1704715
fro	913290
morf	1679363
dvax	1029142
vre	924901
mlnk	1834494
tree	1434621
gden	1071255
hlth	1628945
til	1789769
ddl	1854545
frta	1678463
camt	1109138
modv	1220754
ahl-pc	1267395
band	1514416
pubm	1422930
pjt	1626115
cffn	1490906
kfrc	930420
evtl	1867102
loma	1711375
inbt	1657803
avav	1368622
mag	1230992
cron	1656472
cohu	21535
gel	1022321
mdgl	1157601
ffwm	1413837
bst	1616678
verv	1840574
ffie	1805521
cls	1030894
mnro	876427
bhlb	1108134
eras	1761918
kra	1321646
gnl	1526113
mntk	1826600
ges	912463
cwh	1669779
jbi	1839839
alhc	1832466
ecol	1783400
tgtx	1001316
sybt	835324
avns	1606498
cldx	744218
air	1750
oflx	1317945
clne	1368265
px	1841968
zgnx	1375151
vcsa	1874944
snex	913760
arco	1508478
snpo	1856430
shls	1831651
oxm	75288
oii	73756
wish	1822250
fgen	921299
pro	1392972
lyel	1806952
gdyn	1743725
ladr	1577670
lrn	1157408
allo	1737287
bxmx	1298699
vtex	1793663
kar	1395942
ilpt	1717307
nwn	1733998
osis	1039065
mcri	907242
argo	1091748
wetg	1784970
mtl	1302362
nbhc	1475841
mbuu	1590976
bcyc	1761612
cosg	1706509
ptnr	1096691
schl	866729
cdxs	1200375
dk	1694426
mho	799292
gogo	1537054
eb	1475115
ccyc	1681769
rdwr	1094366
elf	1600033
svc	945394
sovo	1856608
prim	1361538
oscr	1568651
amrn	897448
lnn	836157
wrld	108385
goev	1750153
ofg	1030469
tnc	97134
dole	1857475
huya	1728190
hees	1339605
veco	103145
trs	842633
accd	1481646
dcom	846617
mlab	724004
sbsi	705432
mrtn	799167
hska	1038133
crncy	909531
evv	1222922
iag	1203464
vrtv	1599489
nmz	1266585
bif	102426
plya	1692412
hlly	1822928
sndl	1766600
gpro	1500435
nymt	1273685
nfj	1260563
alkt	1529274
tgi	1021162
ncbs	1174850
giii	821002
road	1718227
mytay	1047564
vvnt	1713952
ocsl	1414932
lilm	1855756
aosl	1387467
meg	1643615
spnt	1576018
wkme	1847584
tgsgy	1437731
gol	1291733
gbx	923120
ltc	887905
scs	1050825
inva	1080014
hyzn	1716583
ecvt	1708035
inta	1565687
hyt	1222401
nmfc	1496099
avid	896841
stra	1013934
ptgx	1377121
brkl	1049782
bbn	1493683
ocfc	1004702
alec	1653087
alx	3499
fdp	1047340
agm	845877
apr	1735803
sumo	1643269
gpor	874499
din	49754
tcbk	356171
plmr	1761312
fpf	1567569
dlx	27996
csr	798359
aroc	1389050
atra	1604464
amrs	1365916
cdmo	704562
sana	1770121
bv	1734713
enta	1177648
clb	1000229
afya	1771007
rdnt	790526
cde	215466
vadp	1700849
wulf	1083301
amph	1297184
pump	1680247
sapmy	1062750
nxgn	708818
uvv	102037
cnob	712771
saft	1172052
vld	1825079
chef	1517175
fxlv	1788717
pra	1127703
clmt	1340122
ande	821026
ldi	1831631
gty	1052752
sxi	310354
bbio	1743881
amtb	1734342
nvts	1821769
gff	50725
usph	885978
biogy	1572957
kref	1631596
imgn	855654
sa	1231346
ngd	800166
dm	1754820
tvty	704415
lpi	1528129
myov	1679082
gsm	1639877
jwsm	1831359
tell	61398
cmco	1005229
ngm	1426332
cnxn	1050377
rwt	930236
ttmi	1116942
gb	1799983
aste	792987
api	1802883
esta	1688757
gsg	1332174
posh	1825480
btz	1379384
avya	1418100
sldp	1844862
itos	1808865
ssdt	1673504
uis	746838
banc	1169770
hsc	45876
sand	1434614
gic	945114
stba	719220
plus	1022408
rnp	1224450
clov	1801170
fna	1531978
finv	1691445
ero	1853860
pta	1793882
qtrx	1503274
rckt	1281895
vnet	1508475
aac	1829432
acel	1698991
yduqy	1519821
srce	34782
clbt	1854587
arry	1820721
cioxy	1483379
user	1557127
rgr	95029
axsm	1579428
imos	1123134
adus	1468328
sfl	1289877
aledy	1508668
myte	1831907
kros	1664710
chco	726854
scwx	1468666
mtls	1091223
radi	1810739
silv	1659520
azz	8947
stsff	1585389
hcsg	731012
oec	1609804
dfin	1669811
esgc	1532981
brmk	1784797
hut	1731805
fhai	1309251
get	1867325
licy	1828811
asix	1673985
atge	730464
forg	1543916
poly	914025
nuvb	1811063
brsp	1717547
atri	701288
opi	1456772
adct	1771910
eoss	1651958
ccsi	1866633
cxw	1070985
itpof	880224
nexa	1713930
cano	1800682
taqr	1656053
imax	921582
blfs	834365
mcb	1476034
etw	1322435
umh	752642
vivo	794172
cccc	1662579
tmp	1005817
cook	1857853
evop	1704596
pfbc	1492165
cchwf	1776738
qqqx	1608741
mrus	1651311
kamn	54381
flng	1772253
geni	1834489
bfly	1804176
big	768835
pam	1469395
rskd	1851112
pfc	946647
arce	1740594
apog	6845
lxu	60714
htld	799233
ggpi	1847127
shen	354963
par	708821
rere	1838957
schn	912603
trmr	1849396
bfs	907254
kyn	1293613
cbd	1038572
grbk	1373670
nrk	1195739
edit	1650664
tsc	1380846
amwl	1393584
cstl	1447362
aeva	1789029
hipo	1828105
amps	1828723
silk	1397702
ichr	1652535
imcr	1671927
mnrl	1745797
doma	1722438
pgti	1354327
ceix	1710366
avpt	1777921
cet	18748
tmci	1630627
plab	810136
eos	1308335
sens	1616543
cars	1683606
prtc	1782999
cts	26058
chy	1222719
rgnx	1590877
prpb	1812667
shcr	1816233
pdfs	1120914
thry	1556739
hrt	1859285
eig	1379041
chct	1631569
frey	1844224
mqy	890196
bsig	1748824
erii	1421517
uan	1425292
uuuu	1385849
enfn	1868912
astl	1860805
hera	1842912
rpt	842183
matw	63296
kbsr	1482430
bmdpf	1002788
bkuh	1440153
indi	1841925
nbr	1163739
cpuh	1828608
inn	1497645
talo	1724965
snce	1819113
fsm	1341335
denn	852772
gmre	1533615
land	1495240
nlst	1282631
rc	1527590
pcvx	1649094
ayrwf	1847462
yext	1614178
smp	93389
idt	1005731
nfgc	1840616
dnow	1599617
aiv	922864
sgml	1848309
sli	1537137
dnn	1063259
aod	1379400
gof	1380936
atlc	1464343
ree	1843588
trssf	1778129
hmst	1518715
bcsf	1655050
niu	1744781
crhc	1818212
epac	6955
hzo	1057060
aka	1865107
amsf	1018979
smwb	1842731
lung	1127537
afin	1568162
ra	1655099
mnkd	899460
by	1702750
hesm	1789832
obnk	1516912
bkd	1332349
jrvr	1620459
mor	1340243
seer	1726445
atec	1350653
zumz	1318008
adtn	926282
apsg	1820872
flws	1084869
fnma	310522
proc	1863362
atex	1304492
efc	1411342
arko	1823794
aten	1580808
base	1845022
nhc	1047335
blnk	1429764
krny	1617242
peri	1338940
chi	1171471
igr	1268884
gam	40417
forr	1023313
gsky	1712923
curv	1792781
tgls	1534675
chrs	1512762
btrs	1774155
ptlo	1871509
gsl	1430725
ttcf	1741231
orgo	1661181
karo	1828102
rbcaa	921557
faro	917491
brbr	1772016
krp	1657788
strc	1826681
srne	850261
wash	737468
nndm	1643303
gco	18498
fwrg	1789940
plym	1515816
cndt	1677703
plce	1041859
ha	1172222
wlkp	1604665
agys	78749
nrc	70487
hims	1773751
sptn	877422
grc	42682
oxlc	1495222
vrm	1580864
hqh	805267
onl	1873923
awf	906013
aus	1838207
hurn	1289848
ghrs	1855129
ysg	1819580
avxl	1314052
zuus	1687926
for	1406587
dht	1331284
nmm	1415921
avo	1802974
tbi	768899
osw	1758488
sph	1005210
yala	1794350
hlit	851310
vrex	1681622
kids	1425450
rfp	1393066
lmat	1158895
trvg	1683825
pae	1720821
rvnc	1479290
tup	1008654
dbi	1319947
jbss	880117
lbai	846901
nesr	1698514
avah	1832332
jpc	1216583
opad	1825024
trtx	1630472
mgic	876779
brfh	1487197
sdc	1775625
orla	1680056
gprk	1464591
modn	1118417
bzun	1625414
sii	1512920
audc	1086434
eh	1759783
swm	1000623
caap	1717393
glp	1323468
cplg	1707178
agro	1499505
xent	1271214
thq	1604522
lgsxy	1447221
pebo	318300
stng	1483934
hfwa	1046025
cii	1278895
cers	1020214
jmia	1756708
bcx	1506289
axl	1062231
reta	1358762
fax	790500
qcrh	906465
aspn	1145986
myi	883412
gldd	1372020
pbfx	1582568
hbnc	706129
scvl	895447
nwbo	1072379
lind	1512499
hrtx	818033
revg	1687221
ryi	1481582
nrds	1625278
acb	1683541
parr	821483
atai	1840904
stgw	876883
ebix	814549
bcor	1068875
ccf	830524
inbx	1739614
mbin	1629019
iesc	1048268
amwd	794619
crnx	1658247
bma	1347426
mov	72573
uvsp	102212
drq	1042893
vtol	1525221
hlgn	1840292
htd	1260041
dawn	1845337
holi	1357450
ainv	1278752
prct	1588978
eim	1176984
nuvl	1861560
smfr	1818331
ewcz	1856236
mx	1325702
pbi	78814
abtx	1642081
hyfm	1695295
crf	33934
brds	1861449
jqc	1227476
pml	1170299
real	1573221
ffc	1174164
jout	788329
kura	1422143
cal	14707
astr	1814329
up	1819516
cnta	1847903
ntst	1798100
paya	1819881
moln	1745114
gci	1579684
pahc	1069899
amrk	1591588
dmlp	1172358
prch	1784535
skil	1774675
bhe	863436
absi	1672688
hwkn	46250
ahh	1569187
lasr	1124796
swbi	1092796
dly	1788399
csv	1016281
pntm	1830392
apgb	1838337
sgmo	1001233
desp	1703141
lgv	1832300
hsii	1066605
ptsi	798287
can	1780652
ceva	1173489
rovr	1826018
ihc	701869
ango	1275187
bto	925683
strl	874238
merc	1333274
anab	1370053
wnc	879526
cpf	701347
clar	913277
cown	1466538
ac	1642122
mbi	814585
ndmo	1793129
mkfg	1816613
wetf	880631
sght	1531177
nptn	1227025
wttr	1693256
repl	1737953
seat	1856031
tcx	909494
hfro	1710680
plow	1287213
ccrn	1141103
tdup	1484778
cprx	1369568
cfb	1458412
ltch	1826000
tngx	1819133
splp	1452857
clvly	1290877
brog	1774983
iren	1878848
ghld	1821160
tclry	1080259
vlta	1819584
hafc	1109242
alpc	1616736
sndx	1395937
scsc	918965
dsgn	1807120
aawh	1756390
gsbc	854560
uec	1334933
good	1234006
insw	1679049
ww	105319
slp	1023459
vmo	884152
ubp	1029800
imgo	1623715
tcpc	1370755
clfd	796505
arr	1428205
mhd	1034665
capl	1538849
bnr	1792267
hive	1720424
geo	923796
bjri	1013488
ivr	1437071
pdt	855886
oprx	1448431
pll	1728205
np	1296435
cnsl	1304421
ten	1024725
vldr	1745317
mgi	1273931
ntus	878526
fviv	1828183
opra	1737450
phk	1219360
vray	1597313
notv	720154
nrix	1549595
rrd	29669
cdre	1860543
tile	715787
uht	798783
airs	1870940
ctbi	350852
adgi	1832038
acrs	1557746
arqt	1787306
ruth	1324272
qure	1590560
kzr	1645666
vrs	1421182
utl	755001
indt	1037390
nwli	1635984
acco	712034
csii	1180145
kpti	1503802
cifr	1819989
jynt	1612630
slrc	1418076
vaxx	1851657
hone	1769617
doyu	1762417
aio	1778114
cio	1593222
alp-pq	3153
bomn	1494582
bxc	1301787
nfbk	1493225
fbms	947559
ruprf	1010000
safly	1538028
ntgr	1122904
cvgw	1133470
vvi	884219
prds	1822711
ocgn	1372299
zeal	1674988
npacy	1450276
slca	1524741
eoi	1300391
mcrb	1609809
hstm	1095565
hibb	1017480
wiw	1267902
wina	908315
soph	1840706
vnda	1347178
boe	1320375
rna	1599901
gnk	1326200
endp	1593034
azre	1633438
ontf	1110611
orgn	1802457
cgbd	1544206
tigr	1756699
dcgo	1822359
bgry	1824734
bry	1705873
pmvp	1699382
eocw	1843862
nie	1383441
svfa	1828478
blu	1259942
knsa	1730430
avan	1819608
este	10254
bhk	1160864
fmcb	1085913
bitf	1812477
sbr	710752
vhi	59255
brg	1442626
tgs	931427
btwn	1815086
bvs	1665988
fmbh	700565
nvgs	1581804
nn	1865631
nx	1423221
ambc	874501
pcok	1452936
hiii	1823034
cbtx	1473844
iiin	764401
htbk	1053352
sohu	1734107
bbdc	1379785
lwlg	1325964
flnc	1868941
drd	1023512
lmaca	1831992
vinp	1826286
arlo	1736946
mf	1851682
cac	750686
nssc	69633
metc	1687187
janx	1817713
amrx	1723128
tmst	1598428
gwh	1819438
max	1818383
ffic	923139
prdo	1046568
ob	1454938
heps	1850235
boom	34067
rbac	1815184
egle	1322439
iim	885601
goac	1816176
fnko	1704711
grpn	1490281
pds	1013605
vygg	1822877
emd	1227862
cion	1534254
dhc	1075415
gevo	1392380
scoa	1828985
msda	1846996
dgii	854775
ingn	1294133
lgac	1836337
ino	1055726
slam	1838162
hyln	1759631
kdny	1435049
pgc	1050743
amswa	713425
orc	1518621
lx	1708259
fpac	1829426
achr	1824502
mitk	807863
hy	1173514
ddi	1799567
tshmy	1503526
spaq	1838527
cldt	1476045
pfn	1296250
ble	1176194
titn	1409171
rbot	1812173
cnfn	1352952
dske	1642453
ccd	1602584
tls	320121
exk	1277866
sln	1479615
twou	1459417
hcci	1403431
innv	1834376
celu	1752828
tbph	1583107
sboey	1578955
tpb	1290677
ske	1713748
kelya	55135
vvr	1059386
nkx	1195738
asle	1754170
vslax	853180
dtc	1870600
fthy	1810523
ccvi	1828250
pct	1830033
lgo	1400438
hngr	722723
sgh	1616533
osbc	357173
vln	1863006
srrk	1727196
onew	1772921
hci	1400810
coco	1482981
gsev	1828096
crai	1053706
ldp	1548717
mxct	1287098
wpcb	1836074
conn	1223389
stok	1623526
cutr	1162461
goss	1728117
rocc	77159
sibn	1459839
ipsc	1850119
nid	1557915
pbt	319654
mgtx	1735438
uslm	82020
acre	1529377
body	1826889
ocft	1780531
arct	1768224
kvsc	1846068
msbi	1466026
vgm	880892
pzn	1399249
dbd	28823
abml	1576873
fosl	883569
aan	1821393
mgnx	1125345
anip	1023024
rsi	1793659
trst	357301
twi	899751
pcn	1160990
vkq	877463
mmx	1773250
bbar	913059
wti	1288403
etj	1395325
glt	41719
lbc	1475348
icvx	1786255
fc	886206
evgo	1821159
akro	1744659
hzon	1821788
crbu	1619856
cresy	1034957
one	1722380
ospn	1044777
rapt	1673772
mirm	1759425
sva	1084201
mrc	1439095
osur	1116463
etd	896156
sxc	1514705
mcbs	1747068
acbi	1461755
rbbn	1708055
dice	1645569
cmbm	1738177
weav	1609151
bw	1630805
rick	935419
olp	712770
ccb	1437958
bgy	1393299
hbia	732417
cgnt	1824814
plby	1803914
imvt	1764013
egrx	827871
agen	1098972
adth	1838672
vitl	1579733
svm	1340677
cmps	1816590
nrgx	1756908
legh	1436208
bbai	1836981
blx	890541
qnst	1117297
lylt	1870997
bit	1562818
omga	1850838
cfiv	1825249
albo	1322505
crmt	799850
leu	1065059
amyt	1783010
ngms	1821349
iqi	885125
vist	1762506
alcc	1849056
sp	1059262
boxd	1828672
kop	1315257
tnya	1858848
ta	1378453
coll	1267565
ipi	1421461
myd	879361
vxrt	72444
ofix	884624
tdw	98222
qsi	1816431
acet	1720580
irmd	1325618
diax	1608742
gpmt	1703644
atrs	1016169
mit	1826058
rptx	1808158
plnhf	1813452
alxo	1810182
bfk	1137393
bvh	315858
wdh	1823986
glue	1826457
lca	1844642
trmd	1655891
catc	711772
fsnb	1840225
myps	1823878
vtyx	1851194
mtw	61986
crgy	1866175
goco	1808220
acqr	1837393
newt	1587987
ccap	1633336
mye	69488
omic	1850906
veri	1615165
insd	1697587
agx	100591
phvs	1830487
dx	826675
hlx	866829
vsec	102752
imxi	1683695
grph	1815776
zvia	1854139
bark	1819574
cgem	1789972
ewtx	1710072
pnt	1811764
mbwm	1042729
thff	714562
ufcs	101199
mvis	65770
bgb	1546429
jfr	1276533
cswc	17313
rmgc	1838108
fbrt	1562528
calt	1795579
bmrc	1403475
gbl	1060349
mcs	62234
phar	1828316
idya	1676725
fsp	1031316
iiiv	1728688
ride	1759546
fmnb	709337
npk	80172
lqdt	1235468
dba	1383082
srdx	924717
ggn	1313510
ghg	1724755
rmax	1581091
le	799288
hov	357294
imtx	1809196
thr	1489096
prax	1689548
cass	708781
nxj	1087786
cpac	1221029
rmbl	1596961
nbb	1478888
irs	933267
groy	1834026
rev	887921
agcb	1830232
rad	84129
huma	1818382
alvr	1754068
gotu	1768259
tpc	77543
fpvd	1518720
ghy	1554697
quot	1115128
fmcc	1026214
phat	1783183
pear	1835567
arow	717538
dhil	909108
cian	1867752
curo	1711291
tspq	1838219
muc	1051004
vcv	895531
tcda	1595585
hckt	1057379
yorw	108985
lnd	1499849
revh	1841389
avir	1593899
chs	897429
doug	1878897
tgb	878518
igms	1496323
gtpb	1842046
scwo	933972
bme	1314966
fmtx	1538927
vaqc	1842386
brdg	1854401
cara	1346830
hbt	775215
swir	1111863
iva	1756594
rway	1653384
view	1811856
avk	1219120
cir	1091883
nxdt	1356115
mmd	1518557
grwg	1604868
bzfd	1828972
atip	1815849
mvf	835948
thw	1635977
chuy	1524931
valu	717720
ml	1807846
toi	1799191
poww	1015383
cbl	910612
cyd	932695
trns	99302
cfvi	1830081
chw	1396277
bfst	1624322
cmax	1813914
opy	791963
ufpt	914156
bfc	1746109
invz	1835654
blbd	1589526
atni	879585
sify	1094324
petq	1668673
mua	901243
ecom	1169652
rex	744187
dcph	1654151
upld	1505155
locl	1840780
prpc	1821329
llnw	1391127
fsbc	1275168
eqbk	1227500
ogi	1620737
ifn	917100
rkly	1852117
hps	1215913
rada	761238
pets	1040130
ctlp	896429
nyxh	1857190
cmtl	23197
stkl	351834
mcft	1638290
evc	1109116
fhtx	1822462
mui	1232860
smlr	1554859
hnst	1530979
dpg	1515671
ytpg	1840859
meso	1345099
blw	1233681
rgp	1084765
sols	1519177
untc	798949
tdf	919893
stk	1471420
clw	1441236
cang	1725123
mdxg	1376339
mnmd	1813814
nlcp	1854964
cepu	1717161
oust	1816581
mmu	886043
dgnu	1827076
flic	740663
dco	30305
pv	1818787
aip	1667011
biox	1769484
awp	1390195
pflt	1504619
vec	1601548
gain	1321741
gim	828803
ellky	1437194
frph	844059
amot	46129
aura	1501796
ruby	1709401
edn	1395213
bzh	915840
amal	1823608
jpi	1547994
hmpt	1830197
evlv	1805385
renn	1509223
hvt	216085
tpvg	1580345
knop	1564180
mod	67347
gut	1080720
spfi	1163668
anzu	1840877
lwel	1567098
joan	1834585
ibcp	39311
rm	1519401
motv	1827821
tbcp	1815753
ulnv	1605810
spwh	1132105
sirr	1523526
rlmd	1553643
fmac	1822219
pnnt	1383414
htbi	1538263
dsu	1051003
yell	716006
rbb	1499422
bwmx	1788257
psnl	1527753
traq	1841230
bli	1689657
nqp	870780
ctaq	1823634
dfp	1559991
inre	1528985
rtlr	1748773
veru	863894
eqd	1818221
dxpe	1020710
lpg	1596993
idex	837852
vsta	1792829
tyra	1863127
naut	1808805
finm	1823855
afmd	1608390
alrs	903419
wkhs	1425287
fisi	862831
ohpa	1836129
hhla	1824185
wsr	1175535
joff	1824149
fcbc	859070
agac	1833909
wsbf	1569994
mmat	1431959
fpi	1591670
sb	1434754
myn	882150
cmrx	1117480
repx	1001614
ephy	1827248
stxb	1499453
tcva	1845580
wtba	1166928
vgii	1841761
rmr	1644378
nnox	1795251
prty	1592058
btai	1720893
pdot	1841845
cnvy	1787640
isd	1534880
vwe	1834045
bwb	1341317
hayn	858655
mfl	1045126
inbk	1562463
impx	1820191
hpi	1176199
bui	1528988
pacx	1829797
eto	1281926
co	1467808
mofg	1412665
loco	1606366
eols	1570562
cool	1829953
fcax	1823733
nstb	1834518
iea	1652362
mbac	1839175
tlga	1827871
nstc	1835817
lvox	1723648
fra	1259708
ulh	1308208
aaqc	1838883
nstd	1835814
blde	1779128
ebf	33002
slqt	1794783
oprt	1538716
evn	1074540
fdmt	1650648
newp	1369085
ead	1210123
igd	1285890
siga	1010086
smbc	916907
ebtc	1018399
mca	888410
bhil	1830210
adap	1621227
krus	1772177
pntg	1766400
itrn	1337117
trin	1786108
lidr	1818644
rngtf	1431852
peo	216851
vff	1584549
dlth	1649744
cstr	1676479
ecc	1604174
pwp	1777835
dmrc	1438231
ezrg	1543066
prld	1678660
nrp	1171486
vki	908993
srra	1290149
ncv	1214935
acam	1846125
